Año;idmunici;ccdd;ccpp;ccdi;Ubigeo;;Provincia;Distrito;Tipomuni;VFI;P04_1;P04_2;P04_3;P04_4;P04_5;P04_6;P05_CC;P05_1;P05_2;P05_3;P06_CC;P06;P07;P08;P09;P10_1;P10_2;P10_3;P10_4;VFI_P11A;P11A_1;P11A_1_1;P11A_1_2;P11A_2;P11A_2_1;P11A_2_2;P11A_3;P11A_3_1;P11A_3_2;P11A_4;P11A_4_1;P11A_4_2;P11A_5;P11A_5_1;P11A_5_2;P11A_6;P11A_6_1;P11A_6_2;P11A_7;P11A_7_1;P11A_7_2;P11A_8;P11A_8_1;P11A_8_2;P11A_9;P11A_9_1;P11A_9_2;P11A_10;P11A_10_1;P11A_10_2;P11A_10_O;VFI_P11B;P11B_11;P11B_11_1;P11B_11_2;P11B_12;P11B_12_1;P11B_12_2;P11B_13;P11B_13_1;P11B_13_2;P11B_14;P11B_14_1;P11B_14_2;P11B_15;P11B_15_1;P11B_15_2;P11B_16;P11B_16_1;P11B_16_2;P11B_17;P11B_17_1;P11B_17_2;P11B_18;P11B_18_1;P11B_18_2;P11B_18_O;VFI_P12;P12_1;P12A_1;P12_2;P12A_2;VFI_P13;P13_1;P13A_1;P13_2;P13A_2;P13_3;P13A_3;P13_4;P13A_4;P13_5;P13A_5;P13_6;P13A_6;P13_7;P13A_7;P13_8;P13A_8;P13_9;P13A_9;P13A_9_O;VFI_P14;P14;P14A_1;P14A_2;VFI_P15;P15_1;P15A_1;P15_2;P15A_2;P15_3;P15A_3;P15_4;P15A_4;P15_5;P15A_5;P15_6;P15A_6;P15A_6_O;VFI_P16;P16_1;P16_2;P16_3;P16_4;P16_5;P16_6;P16_7;P16_8;P16_9;P16_9_O;VFI_P17;P17_1;P17_2;P17_3;P17_4;P17_5;P17_6;P17_7;P17_8;P17_9;P17_10;P17_11;P17_12;P17_13;P17_13_O;P17_14;VFI_P18;P18;P18_Portal
2022;20509;2;5;9;20509;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;2;BOLOGNESI;125; ; ; ;43; ; ; ;43;943116648;WWW.FACEBOOK.COM/MUNIHUASTA;HUASTA2019.2022@GMAIL.COM; ;EDINSON RUDNER;PEREZ;VALDEZ;2;1;1;1;0;2; ; ;2; ; ;1;0;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;1;0;1;1;0;1;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;9;2; ;2; ;1;1;2; ;2; ;2; ; ;1;1;10;1;1;1;1;1;1;2; ;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;20510;2;5;10;20510;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;2;DOS DE MAYO;S/N; ; ; ;43; ;956917381;956920929;43;956692624;WWW.FACEBOOK.COM/MUNIHUAYLLACAYAN;MUNIHUAYLLACAYAN_1857_0201@HOTMAIL.COM; ;JULIO CESAR;GAMARRA;CENCEPCION;2;1;1;2;1;1;1;0;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;7;1;1;6;2; ;2; ;2; ;2; ;2; ;1;3;1;1;2; ; ;1;1;10;4;1;2; ;2; ;2; ;1;7;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;2; 
2022;20511;2;5;11;20511;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ;978403133; ;43;942110375; ;MUNICLAPRIMAVERA@GMAIL.COM; ;EUTIMIO;ALVA;PEREZ;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;2; ;1;3;1;1;2; ;2; ; ;1;1;3;2;1;2; ;2; ;1;1;1;2;2; ;2; ; ;1;0;0;0;4;0;6;7;0;0; ;1;0;0;0;4;5;0;0;0;0;0;0;12;0; ;0;1;2; 
2022;20512;2;5;12;20512;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;3;28 DE JULIO;S/N; ; ; ;43; ; ; ;43;945745050;WWW.FACEBOOK.COM/MUNIMANGAS;MUNIMANGAS@HOTMAIL.COM; ;JAIME ORLANDO;LLANOS;ESTRADA;2;1;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;1;6;2; ;1;1;2; ;2; ;2; ; ;1;1;7;4;1;2; ;2; ;2; ;1;5;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;20513;2;5;13;20513;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;2;GRAU;S/N; ; ; ;43; ; ; ;43;978406677;WWW.FACEBOOK.COM/MUNIPACLLON;MESADEPARTESPACLLON@GMAIL.COM; ;ADHEMIR;CARRERA;PADILLA;2;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;1;6;2; ;2; ;1;1;2; ;1;1;2; ;2; ; ;1;1;8;5;1;2; ;1;3;1;2;1;5;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;0;0;0;0;0;0;12;0; ;0;1;2; 
2022;20514;2;5;14;20514;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;955672120; ;MUNICIPALIDADACORPANQUI@GMAIL.COM; ;YOALDINO;ALVARADO;SILVA;2;1;1;1;0;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;3;2; ;1;2;1;1;2; ;2; ;2; ; ;1;1;6;4;1;1;1;2; ;1;1;1;3;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;3; 
2022;20515;2;5;15;20515;ANCASH;BOLOGNESI;CHACHAPOYAS;2;1;2;SUCRE;S/N; ; ; ;43; ; ; ;43;965965212; ;TRAMITEMUNITICLLOS@GMAIL.COM; ;JAIME ALEXANDER;ALEJOS;COPERTINO;2;1;1;1;0;1;0;1;2; ; ;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;3;2; ;2; ;1;3;2; ; ;1;1;6;2;1;1;1;2; ;1;1;1;8;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ;14;1;2; 
2022;20601;2;6;1;20601;ANCASH;CARHUAZ;CHACHAPOYAS;1;1;1;LA MERCED;653; ; ; ;43;394249;948484728;944934173;43; ;WWW.FACEBOOK.COM/MUNICARHUAZ/;INFO@MUNICARHUAZ.GOB.PE;WWW.MUNICARHUAZ.GOB.PE;PABLO PEDRO;JULCA;CHAVEZ;2;1;1;2;1;1;13;4;2; ; ;1;1;3;1;2;0;1;1;0;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ; ;2; ; ;1;1;0;1;1;0;1;1;0;2; ; ;1;1;0;2; ; ; ;1;1;1;1;2;1;2; ;2; ;2; ;1;30;1;8;1;80;1;17;2; ;2; ; ;1;1;135;5;1;1;3;1;5;1;36;1;7;1;2;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;1;0;0;0;0;6;7;8;0;0;0;0;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11171#.xbmgwjpkiuk
2022;20602;2;6;2;20602;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;1;SANTA TERESA;S/N; ; ; ;43; ; ; ;43;942483677;WWW.FACEBOOK.COM/MUNIDISTRITALDEACOPAMPA;MUNIDISTRITALDEACOPAMPA@GMAIL.COM; ;LEONARDO MERCEDES;KAQUI;FLORES;2;1;1;1;0;1;0;4;2; ; ;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;6;2; ;2; ;2; ;1;6;2; ;2; ; ;1;1;12;5;1;1;1;1;1;1;4;1;5;1;1;2; ; ;1;0;0;0;4;5;6;7;0;0; ;1;1;2;3;4;5;6;7;8;9;10;0;12;0; ;0;1;4;www.gob.pe/municipalidaddeacopampa
2022;20603;2;6;3;20603;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;3;NUEVA;S/N; ; ; ;43; ; ; ;43;943342594;WWW.FACEBOOK.COM/MUNIAMASHCACARHUAZ;MITIMAES-02@HOTMAIL.COM; ;LEONCIO JAIME;CADILLO;CHAPETON;2;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;8;1;1;2; ;2; ;2; ; ;1;1;7;5;1;1;1;2; ;1;4;1;4;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;0;3;4;5;0;0;0;9;0;0;12;0; ;0;1;2; 
2022;20604;2;6;4;20604;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;987092933; ;MUNIANTA2015@OUTLOOK.COM; ;JORGE GABRIEL;CUPITAN;TADEO;2;1;1;2;0;1;1;0;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;2;1;2;1;1;1;1;1;3;1;1;1;4;2; ;2; ; ;1;1;13;1;1;1;1;2; ;1;10;1;5;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;3; 
2022;20605;2;6;5;20605;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS CARHUAC;S/N; ; ; ;43; ; ; ;43;967653839;WWW.FACEBOOK.COM/MUNICIPALIDAD-DISTRITAL-DE-ATAQUERO-2019-2022-OFICIAL-110640968082357;MESAVIRTUAL.ATAQUERO@GMAIL.COM; ;FERMIN JAIME;GUTIERREZ;MENDOZA;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;1;4;1;2;2; ;2; ;1;1;1;2;2; ;2; ; ;1;1;3;5;1;2; ;2; ;1;3;1;2;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;2; 
2022;20606;2;6;6;20606;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43;458025; ; ;43;971197955; ;MUNICIPALIDAD_DISTRITAL_MARCARA1905@OUTLOOK.COM; ;CARLOS DAVID;SANCHEZ;MENDOZA;2;1;1;0;3;1;0;1;2; ; ;1;1;0;1;1;0;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;1;0;1;COMPACTADORA MANUAL PARA SUELO CON PLACA VIBRADORA;1;1;1;2; ;1;2; ;1;1;1;1;2; ;1;3;1;17;1;5;2; ;2; ; ;1;1;27;1;1;1;2;2; ;1;12;1;7;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;0;0;0;0;0;7;0;0;0;0;0;0; ;0;1;1;www.gob.pe/munimarcara
2022;20607;2;6;7;20607;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;4;ANDRES AVELINO CACERES;100;12;1;5;43; ;943783964; ;43;951540524; ;AGUIRREMEN-25@HOTMAIL.COM; ;ZENOBIO GREGORIO;MENDEZ;AGUIRRE;2;1;1;3;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;1;2;0;1;1;0;COMPACTADORA MANUAL PARA SUELO CON PLACA VIBRADORA;1;2; ;1;2;1;1;3;1;6;1;1;2; ;1;1;2; ;1;2;2; ;2; ; ;1;1;13;1;1;1;1;1;1;1;3;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;0;0;0;12;0; ;0;1;4;www.gob.pe/munipariahuanca
2022;20608;2;6;8;20608;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;950408157; ;MESADEPARTESMUNISMA@GMAIL.COM; ;SILVINO MARCELINO;BALTAZAR;CAUSHI;2;1;1;2;0;2; ; ;2; ; ;1;1;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;1;6;1;3;2; ;2; ;1;3;1;1;1;1;2; ;2; ; ;1;1;12;1;1;1;2;1;1;1;1;1;6;1;2;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;2;0;4;0;0;7;0;0;0;0;12;0; ;0;1;3; 
2022;20609;2;6;9;20609;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;917528154;WWW.FACEBOOK.COM/MUNISHILLA2019/;MUNICIPIOSHILLA@GMAIL.COM; ;VIDAL ORLANDO;COLLPA;LEYVA;2;1;1;1;0;1;2;0;2; ; ;1;1;0;1;1;0;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;4;1;8;1;1;2; ;2; ; ;1;1;13;5;1;1;1;1;1;1;4;1;6;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11179#.y7grxtvbxpb
2022;20610;2;6;10;20610;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;115; ; ; ;43; ;989906489;931806386;43;918533954;WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALTINCO;MUNICIPALIDADDISTRITALTINCO@GMAIL.COM; ;RUSBANY AGRIPINO;COCHACHIN;MINAYA;2;1;2; ; ;1;1;0;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;2;1;2; ;2; ;2; ;2; ;1;9;1;1;2; ;2; ;2; ; ;1;1;10;5;1;2; ;2; ;1;1;1;5;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;0;7;0;0;0;0;12;0; ;0;1;3; 
2022;20611;2;6;11;20611;ANCASH;CARHUAZ;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ;990030873; ;43;979409547;WWW.FACEBOOK.COM/MUNIDEYUNGAR;MUNIDEYUNGAR@GMAIL.COM; ;HITLER GUESCLIN;ALBA;SANCHEZ;2;1;1;1;0;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;1;1;1;1;2;1;2;1;3;2; ;1;5;2; ;2; ;2; ;2; ; ;1;1;11;3;1;1;4;1;4;1;7;2; ;1;2;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;3;0;0;0;7;0;0;0;0;12;0; ;0;1;2; 
2022;20701;2;7;1;20701;ANCASH;CARLOS FERMIN FITZCARRALD;CHACHAPOYAS;1;1;2;FITZCARRALD;504; ; ; ;43; ; ; ;43;939049522;WWW.FACEBOOK.COM/MUNICFF;MESADEPARTESVIRTUAL@MUNIFITZCARRALD.GOB.PE; ;BORIS;TARAZONA;MAYO;2;1;1;3;2;1;1;3;2; ; ;1;2;1;1;1;1;2; ; ;2; ; ;1;0;1;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;1;0;1;1;1;0;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;1;1;1;2;2; ;2; ;1;16;1;13;1;24;1;2;2; ; ;1;1;52;4;1;1;5;2; ;1;32;1;15;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;0;2;3;4;5;6;7;0;0;0;0;12;0; ;0;1;1;www.munifitzcarrald.gob.pe/transparencia
2022;20702;2;7;2;20702;ANCASH;CARLOS FERMIN FITZCARRALD;CHACHAPOYAS;2;1;1;LIZARDO BARRON;S/N; ; ; ;43; ; ; ;43;942080184;WWW.FACEBOOK.COM/MUNICIPALIDADSANNICOLASOFICIAL/;SANNICOLASMUNI2019@GMAIL.COM; ;MOISES SIMION;ESPINOZA;MELGAREJO;2;1;1;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;COMPRESORA DE AIRE;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;3;1;12;2; ;2; ;2; ; ;1;1;13;1;1;1;1;2; ;2; ;1;14;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;0;0;0;9;10;0;12;0; ;0;1;3; 
2022;20703;2;7;3;20703;ANCASH;CARLOS FERMIN FITZCARRALD;CHACHAPOYAS;2;1;2;SAN MARTIN;110; ; ; ;43; ; ; ;43;940390561; ;ALCALDIAMDY@GMAIL.COM; ;JESUS MATEO;GOMERO;CAMONES;2;1;1;1;0;1;1;0;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;2; ;2; ;1;1;10;2; ;2; ;2; ;1;2;1;10;2; ;2; ;2; ; ;1;1;22;5;1;2; ;2; ;2; ;1;22;1;5;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;6;0;0;0;0;11;12;0; ;0;1;3; 
2022;20801;2;8;1;20801;ANCASH;CASMA;CHACHAPOYAS;1;1;6;PLAZA DE ARMAS;S/N; ; ; ;43;412063; ; ;43;411817; ;MUNICASMA@HOTMAIL.COM;WWW.MUNICASMA.GOB.PE;LUIS WILMER;ALARCON;LLANA;2;1;1;10;1;1;14;3;1;2;0;2; ; ;1;2;2;1;2;0;2; ; ;1;0;1;2; ; ;1;3;0;TRIMOTO Y/O MOTOTAXY;1;2; ; ;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;3;2; ;1;2; ;1;1;1;15;2; ;1;31;1;76;1;19;1;3;2; ; ;1;1;140;5;1;2; ;2; ;1;22;1;43;1;1;2; ; ;1;0;0;3;4;0;0;0;0;0; ;1;1;0;0;0;0;0;7;0;0;0;0;0;0; ;0;1;1;www.transparencia.gob.pe/personal/pte_transparencia_declaraciones.aspx?id_entidad=11185&id_tema=1&tipo=2&ver=.yklruhpkjiu
2022;20802;2;8;2;20802;ANCASH;CASMA;CHACHAPOYAS;2;1;3;BOLOGNESI;S/N; ; ; ;43; ; ; ;43;300000;WWW.FACEBOOK.COM/WWW.BUENAVISTAALTA.COM.PE;MDBUENAVISTA020802@GMAIL.COM;WWW.GOB.PE/MUNIBUENAVISTAALTA;HUGO ARTURO;PAJITO;MENDOZA;2;1;1;1;0;1;22;0;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;1;2; ;1;5;1;7;1;5;2; ;2; ; ;1;1;18;1;1;1;3;2; ;2; ;1;7;1;1;2; ; ;1;0;0;0;4;5;0;0;0;0; ;1;0;0;3;0;5;0;7;0;0;0;0;12;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11186#.xbh5pzpkiuk
2022;20803;2;8;3;20803;ANCASH;CASMA;CHACHAPOYAS;2;1;2;SAN MARTIN;S/N; ; ; ;43;412018;943673272;923150295;43;996978537; ; ; ;EMILIO ALEJANDRO;REYES;CORONACION;2;1;1;1;1;1;6;0;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;1;4;0;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;1;1;1;2;1;2; ;2; ;2; ;2; ;2; ;1;12;1;3;2; ;2; ; ;1;1;15;1;1;1;1;1;2;1;2;1;6;1;1;2; ; ;1;0;0;0;4;0;6;0;0;0; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ;0;1;3; 
2022;20804;2;8;4;20804;ANCASH;CASMA;CHACHAPOYAS;2;1;2;PIURA;S/N; ; ; ;43; ; ; ;43;300000;WWW.FACEBOOK.COM/MUNIYAUTAN2020;MUNIDEYAUTAN@GMAIL.COM; ;NICOLAS MULLER;GARCIA;BOBADILLA;2;1;1;2;0;1;4;2;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;1;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;1;2;2; ;1;16;1;10;1;8;1;1;2; ; ;1;2; ; ;1;2; ;2; ;1;10;1;13;1;2;1;1;PLOTTER;1;0;0;3;4;0;6;0;8;0; ;1;0;0;0;0;0;0;7;0;0;0;0;12;0; ;0;1;4;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11834&id_tema=1&ver=d
2022;20901;2;9;1;20901;ANCASH;CORONGO;CHACHAPOYAS;1;1;2;GRAU;206; ; ; ;43; ; ; ;43;971631381;WWW.FACEBOOK.COM/MUNICORONGO/;INFO@MUNICORONGO.GOB.PE;WWW.MUNICORONGO.GOB.PE;ASCARIO WILMAN;PONCE;VELASQUEZ;2;1;1;0;2;1;1;0;2; ; ;1;4;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ;1;1;0;MOTOBOMBA DE AGUA;1;2; ; ;1;1;0;2; ; ;1;0;1;2; ; ;1;0;1;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;2;1;2;1;1;2; ;2; ; ;1;1;5;3;1;2; ;2; ;1;3;1;3;1;1;2; ; ;1;0;0;0;4;5;0;0;8;0; ;1;0;2;3;0;5;0;0;0;0;0;0;0;0; ;0;1;1;www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=11189#.xcba7dnkiuk
2022;20902;2;9;2;20902;ANCASH;CORONGO;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS;S/N; ; ; ;43; ; ; ;43;958864149;WWW.FACEBOOK.COM/MUNIDISTRITALDEACO;MUNI.DI.ACO2020@GMAIL.COM; ;ELADIO PEDRO;PINEDO;CARRILLO;2;1;1;1;0;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;3;1;1;2; ;2; ;2; ;1;2;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;6;0;0;9;0;0;12;0; ;0;1;2; 
2022;20903;2;9;3;20903;ANCASH;CORONGO;CHACHAPOYAS;2;1;6;PLAZA DE ARMAS; ; ; ; ;43; ; ; ;43;992531417; ;MUNI_BAMBAS@HOTMAIL.COM; ;ELIANA MARGOT;SOTO;PAZ;1;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;COMBI (HASTA 15 ASIENTOS);1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;3;1;2;1;1;2; ;2; ; ;1;2; ; ;1;1;1;2; ;2; ;1;7;1;1;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;1;2;3;4;5;6;7;0;9;10;0;12;0; ;0;1;2; 
2022;20904;2;9;4;20904;ANCASH;CORONGO;CHACHAPOYAS;2;1;2;ALBERTO BOTIQUIN;S/N;2;4;10;43; ; ; ;43;951423960;WWW.FACEBOOK.COM/DISTRITODE.CUSCA.5;MESADEPARTESVIRTUAL.MDCUSCA@GMAIL.COM; ;JAMINTON;IPARRAGUIRRE;RAMIREZ;2;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;2; ;2; ;1;2; ;2; ;2; ;2; ;1;2;1;2;2; ;2; ;2; ; ;1;1;4;1;1;1;1;2; ;2; ;1;4;2; ;2; ; ;1;0;0;0;4;0;0;0;0;0; ;1;0;0;0;0;0;0;0;0;9;0;0;0;0; ;0;1;2; 
